timestamp,order_id,final_score,status,action_taken,distance_km,weather,restaurant_load,image_filename,analysis_text,recommendation,lateness_min
2026-02-19T01:14:39.344349,5117,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,2.41,Clear,Low,ok\images (7).jpg,Score: 3.6/5.0. ,Standard Protocol,10.0
2026-02-19T01:14:44.547830,5118,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,10.19,Rain,Medium,ok\0d2e0c224795573.Y3JvcCwxOTk0LDE1NjAsMTcyLDA.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,21.0
2026-02-19T01:14:49.745802,5119,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,3.32,Clear,Low,ok\images (13).jpg,Score: 3.8/5.0. Impacted by packaging damage. ,Check Handling,-6.0
2026-02-19T01:14:54.984047,5120,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,8.82,Clear,Low,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 3.6/5.0. ,Standard Protocol,10.0
2026-02-19T01:15:01.817834,5121,4.3,"Timeliness: Good, Packaging: Excellent",No Action,6.27,Clear,Medium,ok\images (8).jpg,Score: 4.3/5.0. ,Standard Protocol,3.0
2026-02-19T01:15:06.990051,5122,4.3,"Timeliness: Good, Packaging: Excellent",No Action,9.92,Clear,Low,ok\food-delivery-bags.jpg,Score: 4.3/5.0. ,Standard Protocol,4.0
2026-02-19T01:15:12.154718,5123,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,1.6099999999999999,Clear,Medium,ok\Screenshot 2025-10-11 013333.png,Score: 3.6/5.0. ,Standard Protocol,13.0
2026-02-19T01:15:17.403330,5124,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.88,Rain,Medium,damaged\e8os8473nzkc1.jpeg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,31.0
2026-02-19T01:15:22.517041,5125,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.33,Rain,Low,ok\images (8).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-3.0
2026-02-19T01:39:15.760899,5128,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,1.57,Clear,Medium,ok\gettyimages-184345387-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T01:39:21.356648,5129,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,9.5,Clear,Medium,damaged\jc0aa5dr3grb1.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,35.0
2026-02-19T01:39:26.431177,5130,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,7.49,Clear,High,ok\images (5).jpg,Score: 2.2/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,31.0
2026-02-19T01:39:31.693007,5131,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.56,Clear,Low,damaged\EH90NOjU8AAEQ-L.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,23.0
2026-02-19T13:36:21.263924,5135,4.3,"Timeliness: Good, Packaging: Excellent",No Action,8.25,Fog,Low,ok\istockphoto-1299699008-612x612.jpg,Score: 4.3/5.0. Context: adverse weather (Fog).,Standard Protocol,3.0
2026-02-19T13:36:28.034957,5136,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,4.63,Clear,High,ok\images (8).jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-3.0
2026-02-19T13:36:33.371972,5137,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.99,Clear,Low,ok\insulated-delivery-bags-header-image-Recovered.jpg,Score: 3.6/5.0. ,Standard Protocol,13.0
2026-02-19T13:36:38.764125,5138,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.62,Clear,Low,damaged\29f7e6bec7e57ee6eb11705d6c446531.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,30.0
2026-02-19T13:36:44.540980,5139,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,15.63,Clear,Medium,damaged\hvgvowp528z71.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,30.0
2026-02-19T13:36:49.764211,5140,4.3,"Timeliness: Good, Packaging: Excellent",No Action,4.01,Rain,Low,ok\images (3).jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,5.0
2026-02-19T13:36:54.995105,5141,4.3,"Timeliness: Good, Packaging: Excellent",No Action,11.27,Clear,Low,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 4.3/5.0. ,Standard Protocol,3.0
2026-02-19T13:37:00.280668,5142,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,15.56,Clear,Low,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 2.2/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,34.0
2026-02-19T13:37:05.618732,5143,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,10.64,Clear,High,ok\images (13).jpg,Score: 3.8/5.0. Impacted by packaging damage. Context: high restaurant load.,Check Handling,-2.0
2026-02-19T13:37:11.374151,5144,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,5.01,Rain,High,ok\images (11).jpg,"Score: 3.8/5.0. Impacted by packaging damage. Context: adverse weather (Rain), high restaurant load.",Check Handling,-6.0
2026-02-19T13:37:17.007304,5145,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,5.8,Clear,Medium,damaged\G2HI5OgXoAAFbET.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,23.0
2026-02-19T13:37:22.304385,5146,4.3,"Timeliness: Good, Packaging: Excellent",No Action,2.13,Clear,High,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 4.3/5.0. Context: high restaurant load.,Standard Protocol,2.0
2026-02-19T13:37:27.708018,5147,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,3.95,Clear,Medium,ok\istockphoto-184291310-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T13:37:33.062097,5148,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,5.54,Clear,Low,damaged\images (2).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,27.0
2026-02-19T13:37:38.525235,5149,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,7.21,Fog,Medium,damaged\D6Q4VNcUEAAWsFP.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Fog).",Check Handling,24.0
2026-02-19T13:37:43.903952,5150,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,13.14,Rain,Low,damaged\images (14).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,22.0
2026-02-19T13:37:49.181416,5151,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.83,Clear,Low,ok\s-l1200.jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-19T13:37:54.493479,5152,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.44,Rain,Medium,ok\cakehai.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-15.0
2026-02-19T13:37:59.752441,5153,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,11.43,Clear,Medium,ok\images (11).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,28.0
2026-02-19T13:38:05.069404,5154,4.3,"Timeliness: Good, Packaging: Excellent",No Action,10.53,Clear,Medium,ok\images (8).jpg,Score: 4.3/5.0. ,Standard Protocol,4.0
2026-02-19T13:38:10.467353,5155,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,15.0,Clear,Low,damaged\jc0aa5dr3grb1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,22.0
2026-02-19T13:38:15.847070,5156,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,7.4,Clear,Low,ok\pngtree-brown-paper-bag-for-food-delivery-or-takeaway-png-image_15993170.png,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T13:38:21.096679,5157,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.98,Clear,Low,damaged\ndy0ad6ne0ta1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,23.0
2026-02-19T13:38:26.315067,5158,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,6.27,Clear,Low,ok\cakehai.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,25.0
2026-02-19T13:38:31.897394,5159,4.3,"Timeliness: Good, Packaging: Excellent",No Action,13.56,Clear,Medium,ok\images (21).jpg,Score: 4.3/5.0. ,Standard Protocol,5.0
2026-02-19T13:38:37.310666,5160,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,3.54,Clear,Medium,damaged\o.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,24.0
2026-02-19T13:38:42.601228,5161,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,6.47,Clear,Medium,ok\images (20).jpg,Score: 3.6/5.0. ,Standard Protocol,6.0
2026-02-19T13:38:48.051222,5162,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,7.83,Clear,Medium,damaged\Gu7uWCdb0AULc61.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,27.0
2026-02-19T13:38:53.270614,5163,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.46,Clear,Medium,ok\images (20).jpg,Score: 5.0/5.0. ,Standard Protocol,-8.0
2026-02-19T13:38:58.422363,5164,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,6.53,Clear,Medium,ok\images (21).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,16.0
2026-02-19T13:39:03.659454,5165,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,9.52,Rain,Low,damaged\images (12).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,34.0
2026-02-19T13:39:09.004984,5166,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,4.67,Rain,Low,ok\Food-Packaging-Mockup.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-12.0
2026-02-19T13:39:14.286976,5167,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.93,Clear,Low,ok\images (19).jpg,Score: 5.0/5.0. ,Standard Protocol,-8.0
2026-02-19T13:39:19.561548,5168,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.04,Clear,Medium,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 5.0/5.0. ,Standard Protocol,-14.0
2026-02-19T13:39:24.728923,5169,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.37,Rain,High,ok\images (21).jpg,"Score: 5.0/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,-13.0
2026-02-19T13:39:30.098845,5170,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.1,Clear,Low,damaged\Gu7uWDtaEAA-NMI.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,22.0
2026-02-19T13:39:35.307719,5171,4.3,"Timeliness: Good, Packaging: Excellent",No Action,2.12,Rain,Medium,ok\istockphoto-475455598-612x612.jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,2.0
2026-02-19T13:39:40.589167,5172,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.94,Clear,Low,ok\images (18).jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-19T13:39:45.916730,5173,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.4,Clear,Low,ok\istockphoto-1299699008-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-19T13:39:51.558631,5174,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,9.7,Clear,Low,damaged\damaged-package-what-happened-here-genuinely-curious-not-mad-v0-yqt2sbrwnuqb1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,27.0
2026-02-19T13:39:56.863825,5175,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,1.55,Clear,Medium,"ok\71IElB4SK6L._UF1000,1000_QL80_.jpg",Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,19.0
2026-02-19T13:40:02.137938,5176,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.02,Fog,Medium,ok\cfcup.jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-14.0
2026-02-19T13:40:07.339103,5177,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.04,Rain,Low,ok\images (16).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-11.0
2026-02-19T13:40:12.542987,5178,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,13.01,Clear,Medium,ok\images (13).jpg,Score: 3.8/5.0. Impacted by packaging damage. ,Check Handling,-13.0
2026-02-19T13:40:17.739050,5179,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,16.29,Fog,Medium,ok\intro-1675107221.jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-12.0
2026-02-19T13:40:22.953630,5180,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,5.5,Clear,High,ok\images (13).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: high restaurant load.",Check Handling,25.0
2026-02-19T13:40:28.409036,5181,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.25,Rain,Medium,damaged\Gu7uWBbb0AAacCh.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,26.0
2026-02-19T13:40:33.658675,5182,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,1.27,Clear,Low,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 3.6/5.0. ,Standard Protocol,6.0
2026-02-19T13:40:38.889133,5183,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,13.37,Clear,High,ok\images (6).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,16.0
2026-02-19T13:40:44.147809,5184,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.45,Clear,High,ok\images (5).jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-15.0
2026-02-19T13:40:49.423378,5185,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.89,Clear,Medium,ok\gettyimages-184345387-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-9.0
2026-02-19T13:40:54.879237,5186,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,6.57,Fog,Medium,damaged\FKql4cBVgAYYXir.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Fog).",Check Handling,30.0
2026-02-19T13:41:00.102301,5187,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,13.54,Clear,High,ok\gettyimages-172656126-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,17.0
2026-02-19T13:41:05.309608,5188,4.3,"Timeliness: Good, Packaging: Excellent",No Action,14.71,Clear,Medium,ok\pngtree-brown-paper-bag-for-food-delivery-or-takeaway-png-image_15993170.png,Score: 4.3/5.0. ,Standard Protocol,1.0
2026-02-19T13:41:10.528258,5189,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,1.58,Fog,Medium,ok\images (11).jpg,Score: 3.8/5.0. Impacted by packaging damage. Context: adverse weather (Fog).,Check Handling,-6.0
2026-02-19T13:41:15.767206,5190,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,16.89,Clear,Low,damaged\images (1).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,22.0
2026-02-19T13:41:21.060357,5191,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.87,Rain,High,ok\pngtree-brown-paper-bag-for-food-delivery-or-takeaway-png-image_15993170.png,"Score: 5.0/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,-2.0
2026-02-19T13:41:26.217577,5192,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.83,Fog,Low,ok\images (20).jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-12.0
2026-02-19T13:41:31.426941,5193,4.3,"Timeliness: Good, Packaging: Excellent",No Action,10.76,Rain,Low,ok\cakehai.jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,2.0
2026-02-19T13:41:36.653089,5194,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,13.18,Clear,Low,damaged\images (13).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,26.0
2026-02-19T13:41:41.892842,5195,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,13.14,Clear,Medium,damaged\istockphoto-1215484506-612x612.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,24.0
2026-02-19T13:41:47.174122,5196,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.83,Clear,Low,ok\s-l1200.jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T13:41:52.424606,5197,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.36,Clear,Low,ok\213d6a60eaa7ba3cd4e704c64f7d85a8.jpg,Score: 5.0/5.0. ,Standard Protocol,-14.0
2026-02-19T13:41:57.656311,5198,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.47,Clear,Low,ok\0d2e0c224795573.Y3JvcCwxOTk0LDE1NjAsMTcyLDA.jpg,Score: 5.0/5.0. ,Standard Protocol,-4.0
2026-02-19T13:42:03.300910,5199,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,5.94,Clear,Medium,damaged\am-i-wrong-to-complain-v0-aupgol841lgb1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,21.0
2026-02-19T13:42:08.550325,5200,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,4.92,Clear,Medium,ok\istockphoto-1051095170-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T13:42:13.754276,5201,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,12.53,Clear,Low,ok\images (3).jpg,Score: 3.6/5.0. ,Standard Protocol,12.0
2026-02-19T13:42:18.940930,5202,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,17.82,Clear,Low,ok\images (7).jpg,Score: 5.0/5.0. ,Standard Protocol,-9.0
2026-02-19T13:42:24.171579,5203,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,9.13,Rain,Low,damaged\ndy0ad6ne0ta1.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,26.0
2026-02-19T13:42:29.372548,5204,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.11,Clear,High,ok\istockphoto-1046630756-612x612.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,9.0
2026-02-19T13:42:34.614161,5205,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.22,Clear,Low,ok\istockphoto-475455598-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-2.0
2026-02-19T13:42:39.793210,5206,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.65,Rain,Low,ok\images (21).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-5.0
2026-02-19T13:42:45.005106,5207,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.52,Clear,Low,ok\intro-1675107221.jpg,Score: 5.0/5.0. ,Standard Protocol,-2.0
2026-02-19T13:42:50.228676,5208,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,17.07,Clear,Low,ok\paper-food-delivery-bags.jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T13:42:55.750980,5209,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,11.94,Clear,High,ok\food-delivery-bags.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,13.0
2026-02-19T13:43:01.015973,5210,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,11.09,Clear,Low,ok\images (17).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,26.0
2026-02-19T13:43:06.321484,5211,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,14.36,Rain,Medium,damaged\29f7e6bec7e57ee6eb11705d6c446531.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,25.0
2026-02-19T13:43:11.660889,5212,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.4,Clear,Low,ok\Food-Packaging-Mockup.jpg,Score: 5.0/5.0. ,Standard Protocol,-14.0
2026-02-19T13:43:16.902870,5213,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,5.95,Rain,Medium,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-10.0
2026-02-19T13:43:22.202091,5214,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.28,Clear,Low,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 3.6/5.0. ,Standard Protocol,11.0
2026-02-19T13:43:27.468988,5215,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,12.17,Clear,Low,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,25.0
